AREA,PERIMETER,WCOLGEN02_,WCOLGEN021,DPTO,NOMBRE_DPT,MPIO,NOMBRE_MPI,NOMBRE_CAB,CLASEMUN,MPIOS,ZONA,OF_REG,REG_ZONAS,HECTARES,DESEMPLEO
16270191532,616523.8842,1078,999,91,AMAZONAS,460,MIRITI-PARANA,MIRITI-PARANA,CD,91460,ZONA16,DABOG,DABOGZONA16,1627019.153,0
19285366894,835509.2943,1080,1000,91,AMAZONAS,669,PUERTO SANTANDER,PUERTO SANTANDER,CD,91669,ZONA16,DABOG,DABOGZONA16,1928536.689,0
13182078545,721820.2919,1081,835,91,AMAZONAS,405,LA CHORRERA,LA CHORRERA,CD,91405,ZONA16,DABOG,DABOGZONA16,1318207.855,0
14999523815,783743.4052,1082,998,91,AMAZONAS,407,LA PEDRERA,LA PEDRERA,CD,91407,ZONA16,DABOG,DABOGZONA16,1499952.382,0
8929183816,629919.9312,1083,834,91,AMAZONAS,263,EL ENCANTO,EL ENCANTO,CD,91263,ZONA16,DABOG,DABOGZONA16,892918.382,0
8182123412,483007.9888,1084,997,91,AMAZONAS,798,TARAPACA,TARAPACA,CD,91798,ZONA16,DABOG,DABOGZONA16,818212.341,0
5202156585,334293.0465,1085,833,91,AMAZONAS,1,LETICIA,LETICIA,CM,91001,ZONA16,DABOG,DABOGZONA16,520215.658,0
1842047392,208614.7582,1086,996,91,AMAZONAS,540,PUERTO NARINO,PUERTO NARINO,CM,91540,ZONA16,DABOG,DABOGZONA16,184204.739,0
2117988997,256197.1619,1101,1078,91,AMAZONAS,430,LA VICTORIA,PACOA,CD,91430,ZONA16,DABOG,DABOGZONA16,211798.9,0
12689370944,676317.3237,1102,1077,91,AMAZONAS,536,PUERTO ARICA,PUERTO ARICA,CD,91536,ZONA16,DABOG,DABOGZONA16,1268937.094,0
7329386304,461501.7592,1103,1076,91,AMAZONAS,530,PUERTO ALEGRIA,PUERTO ALEGRIA,CD,91530,ZONA16,DABOG,DABOGZONA16,732938.63,0
508103837.3,132579.2456,151,306,5,ANTIOQUIA,51,ARBOLETES,ARBOLETES,CM,5051,ZONA02,DAMED,DAMEDZONA02,50810.384,0
349663268.3,83583.69578,159,381,5,ANTIOQUIA,659,SAN JUAN DE URABA,SAN JUAN DE URABA,CM,5659,ZONA02,DAMED,DAMEDZONA02,34966.327,0
1292389464,167152.8036,164,363,5,ANTIOQUIA,490,NECOCLI,NECOCLI,CM,5490,ZONA02,DAMED,DAMEDZONA02,129238.946,0
716404308,127954.6382,168,384,5,ANTIOQUIA,665,SAN PEDRO DE URABA,SAN PEDRO DE URABA,CM,5665,ZONA02,DAMED,DAMEDZONA02,71640.431,0
3332523774,478772.8702,181,399,5,ANTIOQUIA,837,TURBO,TURBO,CM,5837,ZONA02,DAMED,DAMEDZONA02,333252.377,0
491576176.8,115760.4718,195,364,5,ANTIOQUIA,495,NECHI,NECHI,CM,5495,ZONA04,DAMED,DAMEDZONA04,49157.618,0
1927940154,217296.2815,198,336,5,ANTIOQUIA,250,EL BAGRE,EL BAGRE,CM,5250,ZONA05,DAMED,DAMEDZONA05,192794.015,0
574896917.5,117191.4174,205,305,5,ANTIOQUIA,45,APARTADO,APARTADO,CM,5045,ZONA02,DAMED,DAMEDZONA02,57489.692,0
1320915902,192458.5773,206,326,5,ANTIOQUIA,154,CAUCASIA,CAUCASIA,CM,5154,ZONA04,DAMED,DAMEDZONA04,132091.59,0
2035307370,215948.2089,210,317,5,ANTIOQUIA,120,CACERES,CACERES,CM,5120,ZONA04,DAMED,DAMEDZONA04,203530.737,0
246816675.8,105595.7013,215,323,5,ANTIOQUIA,147,CAREPA,CAREPA,CM,5147,ZONA02,DAMED,DAMEDZONA02,24681.668,0
732003817.6,122772.8445,222,327,5,ANTIOQUIA,172,CHIGORODO,CHIGORODO,CM,5172,ZONA02,DAMED,DAMEDZONA02,73200.382,0
1749979472,233685.026,223,395,5,ANTIOQUIA,790,TARAZA,TARAZA,CM,5790,ZONA04,DAMED,DAMEDZONA04,174997.947,0
1022192378,175559.1774,227,411,5,ANTIOQUIA,895,ZARAGOZA,ZARAGOZA,CM,5895,ZONA05,DAMED,DAMEDZONA05,102219.238,0
1216466421,186003.6522,239,391,5,ANTIOQUIA,736,SEGOVIA,SEGOVIA,CM,5736,ZONA05,DAMED,DAMEDZONA05,121646.642,0
1413315377,186628.6804,245,302,5,ANTIOQUIA,40,ANORI,ANORI,CM,5040,ZONA05,DAMED,DAMEDZONA05,141331.538,0
534379532.5,123594.4931,246,402,5,ANTIOQUIA,854,VALDIVIA,VALDIVIA,CM,5854,ZONA04,DAMED,DAMEDZONA04,53437.953,0
2132162413,260855.6747,247,351,5,ANTIOQUIA,361,ITUANGO,ITUANGO,CM,5361,ZONA04,DAMED,DAMEDZONA04,213216.241,0
1181498738,164423.5222,254,298,5,ANTIOQUIA,31,AMALFI,AMALFI,CM,5031,ZONA05,DAMED,DAMEDZONA05,118149.874,0
1826058057,209276.6539,255,410,5,ANTIOQUIA,893,YONDO,CASABE,CM,5893,ZONA05,DAMED,DAMEDZONA05,182605.806,0
1923797831,237788.4475,257,370,5,ANTIOQUIA,604,REMEDIOS,REMEDIOS,CM,5604,ZONA05,DAMED,DAMEDZONA05,192379.783,0
734803623.4,151890.4731,259,408,5,ANTIOQUIA,887,YARUMAL,YARUMAL,CM,5887,ZONA04,DAMED,DAMEDZONA04,73480.362,0
358871999.7,83765.80611,263,315,5,ANTIOQUIA,107,BRICENO,BRICENO,CM,5107,ZONA04,DAMED,DAMEDZONA04,35887.2,0
392995348.4,93797.9183,264,367,5,ANTIOQUIA,543,PEQUE,PEQUE,CM,5543,ZONA02,DAMED,DAMEDZONA02,39299.535,0
1834191449,218452.6978,265,333,5,ANTIOQUIA,234,DABEIBA,DABEIBA,CM,5234,ZONA02,DAMED,DAMEDZONA02,183419.145,0
212773956.3,82837.29586,266,320,5,ANTIOQUIA,134,CAMPAMENTO,CAMPAMENTO,CM,5134,ZONA04,DAMED,DAMEDZONA04,21277.396,0
140216347.2,48214.05759,271,398,5,ANTIOQUIA,819,TOLEDO,TOLEDO,CM,5819,ZONA04,DAMED,DAMEDZONA04,14021.635,0
252826647,74288.6006,274,373,5,ANTIOQUIA,628,SABANALARGA,SABANALARGA,CM,5628,ZONA01,DAMED,DAMEDZONA01,25282.665,0
242604362.3,74442.42854,278,400,5,ANTIOQUIA,842,URAMITA,URAMITA,CM,5842,ZONA02,DAMED,DAMEDZONA02,24260.436,0
1294066172,167209.0894,280,360,5,ANTIOQUIA,475,MURINDO,MURINDO,CM,5475,ZONA07,DAMED,DAMEDZONA07,129406.617,0
169440145.2,64694.85681,281,376,5,ANTIOQUIA,647,SAN ANDRES,SAN ANDRES,CM,5647,ZONA04,DAMED,DAMEDZONA04,16944.015,0
465770781.2,111642.916,282,321,5,ANTIOQUIA,138,CANASGORDAS,CANASGORDAS,CM,5138,ZONA02,DAMED,DAMEDZONA02,46577.078,0
309301861,91087.18199,285,316,5,ANTIOQUIA,113,BURITICA,BURITICA,CM,5113,ZONA01,DAMED,DAMEDZONA01,30930.186,0
531865615.9,123912.6291,286,404,5,ANTIOQUIA,858,VEGACHI,VEGACHI,CM,5858,ZONA05,DAMED,DAMEDZONA05,53186.562,0
364778808.4,84356.38485,287,301,5,ANTIOQUIA,38,ANGOSTURA,ANGOSTURA,CM,5038,ZONA04,DAMED,DAMEDZONA04,36477.881,0
82235664.47,44796.54061,288,345,5,ANTIOQUIA,315,GUADALUPE,GUADALUPE,CM,5315,ZONA04,DAMED,DAMEDZONA04,8223.566,0
1317150823,178275.1522,291,340,5,ANTIOQUIA,284,FRONTINO,FRONTINO,CM,5284,ZONA02,DAMED,DAMEDZONA02,131715.082,0
177761935.1,56880.05638,292,380,5,ANTIOQUIA,658,SAN JOSE DE LA MONTANA,SAN JOSE DE LA MONTANA,CM,5658,ZONA04,DAMED,DAMEDZONA04,17776.194,0
387439495.8,96485.38869,293,343,5,ANTIOQUIA,310,GOMEZ PLATA,GOMEZ PLATA,CM,5310,ZONA04,DAMED,DAMEDZONA04,38743.95,0
872371208.4,151181.0112,298,388,5,ANTIOQUIA,686,SANTA ROSA DE OSOS,SANTA ROSA DE OSOS,CM,5686,ZONA04,DAMED,DAMEDZONA04,87237.121,0
1775409554,313036.281,301,406,5,ANTIOQUIA,873,VIGIA DEL FUERTE,VIGIA DEL FUERTE,CM,5873,ZONA07,DAMED,DAMEDZONA07,177540.955,0
171001761.3,53125.60011,303,325,5,ANTIOQUIA,150,CAROLINA,CAROLINA,CM,5150,ZONA04,DAMED,DAMEDZONA04,17100.176,0
896719101.5,218508.7263,304,409,5,ANTIOQUIA,890,YOLOMBO,YOLOMBO,CM,5890,ZONA05,DAMED,DAMEDZONA05,89671.91,0
241289881.6,62878.99925,308,356,5,ANTIOQUIA,411,LIBORINA,LIBORINA,CM,5411,ZONA01,DAMED,DAMEDZONA01,24128.988,0
309269647.4,100749.2377,309,310,5,ANTIOQUIA,86,BELMIRA,BELMIRA,CM,5086,ZONA01,DAMED,DAMEDZONA01,30926.965,0
487395849.1,113031.8063,310,407,5,ANTIOQUIA,885,YALI,YALI,CM,5885,ZONA05,DAMED,DAMEDZONA05,48739.585,0
282106381.1,76981.33226,315,295,5,ANTIOQUIA,4,ABRIAQUI,ABRIAQUI,CM,5004,ZONA02,DAMED,DAMEDZONA02,28210.638,0
1140318609,154352.6041,317,1049,5,ANTIOQUIA,579,PUERTO BERRIO,PUERTO BERRIO,CM,5579,ZONA05,DAMED,DAMEDZONA05,114031.861,0
101658256.6,44261.8448,320,341,5,ANTIOQUIA,306,GIRALDO,GIRALDO,CM,5306,ZONA01,DAMED,DAMEDZONA01,10165.826,0
192845259.6,65270.066,327,337,5,ANTIOQUIA,264,ENTRERRIOS,ENTRERRIOS,CM,5264,ZONA01,DAMED,DAMEDZONA01,19284.526,0
118549689.4,49196.32325,330,365,5,ANTIOQUIA,501,OLAYA,OLAYA,CM,5501,ZONA01,DAMED,DAMEDZONA01,11854.969,0
445379482.3,91079.74156,331,303,5,ANTIOQUIA,42,SANTAFE DE ANTIOQUIA,SANTAFE DE ANTIOQUIA,CM,5042,ZONA01,DAMED,DAMEDZONA01,44537.948,0
423599973.2,94902.19168,334,357,5,ANTIOQUIA,425,MACEO,MACEO,CM,5425,ZONA05,DAMED,DAMEDZONA05,42359.997,0
188354867.1,70370.71794,337,393,5,ANTIOQUIA,761,SOPETRAN,SOPETRAN,CM,5761,ZONA01,DAMED,DAMEDZONA01,18835.487,0
2646107005,255351.1663,339,401,5,ANTIOQUIA,847,URRAO,URRAO,CM,5847,ZONA06,DAMED,DAMEDZONA06,264610.701,0
39014811.96,27421.23182,341,328,5,ANTIOQUIA,190,CISNEROS,CISNEROS,CM,5190,ZONA05,DAMED,DAMEDZONA05,3901.481,0
183130490.2,81652.95602,344,334,5,ANTIOQUIA,237,DON MATIAS,DON MATIAS,CM,5237,ZONA04,DAMED,DAMEDZONA04,18313.049,0
262460802.5,93146.37304,345,389,5,ANTIOQUIA,690,SANTO DOMINGO,SANTO DOMINGO,CM,5690,ZONA05,DAMED,DAMEDZONA05,26246.08,0
432420021.7,102464.0578,350,413,5,ANTIOQUIA,670,SAN ROQUE,SAN ROQUE,CM,5670,ZONA05,DAMED,DAMEDZONA05,43242.002,0
223235976.8,61276.96816,354,318,5,ANTIOQUIA,125,CAICEDO,CAICEDO,CM,5125,ZONA06,DAMED,DAMEDZONA06,22323.598,0
221485268.8,65488.90673,355,309,5,ANTIOQUIA,79,BARBOSA,BARBOSA,CM,5079,ZONA03,DAMED,DAMEDZONA03,22148.527,0
215948613.6,66002.44297,357,383,5,ANTIOQUIA,664,SAN PEDRO,SAN PEDRO,CM,5664,ZONA01,DAMED,DAMEDZONA01,21594.861,0
151309514.3,50681.24607,358,379,5,ANTIOQUIA,656,SAN JERONIMO,SAN JERONIMO,CM,5656,ZONA01,DAMED,DAMEDZONA01,15130.951,0
309947086,82758.00437,367,322,5,ANTIOQUIA,142,CARACOLI,CARACOLI,CM,5142,ZONA05,DAMED,DAMEDZONA05,30994.709,0
155676213.7,53568.75734,368,330,5,ANTIOQUIA,206,CONCEPCION,CONCEPCION,CM,5206,ZONA01,DAMED,DAMEDZONA01,15567.621,0
82737711.11,37254.62925,369,342,5,ANTIOQUIA,308,GIRARDOTA,GIRARDOTA,CM,5308,ZONA03,DAMED,DAMEDZONA03,8273.771,0
66310604.58,37701.40273,371,332,5,ANTIOQUIA,212,COPACABANA,COPACABANA,CM,5212,ZONA06,DAMED,DAMEDZONA06,6631.06,0
150502452.2,50813.38957,372,311,5,ANTIOQUIA,88,BELLO,BELLO,CM,5088,ZONA06,DAMED,DAMEDZONA06,15050.245,0
221099701.6,64103.01695,373,335,5,ANTIOQUIA,240,EBEJICO,EBEJICO,CM,5240,ZONA01,DAMED,DAMEDZONA01,22109.97,0
222412886.4,63639.32487,375,304,5,ANTIOQUIA,44,ANZA,ANZA,CM,5044,ZONA01,DAMED,DAMEDZONA01,22241.289,0
132045320.3,59832.49263,376,296,5,ANTIOQUIA,21,ALEJANDRIA,ALEJANDRIA,CM,5021,ZONA01,DAMED,DAMEDZONA01,13204.532,0
369167943,91180.91262,378,385,5,ANTIOQUIA,667,SAN RAFAEL,SAN RAFAEL,CM,5667,ZONA03,DAMED,DAMEDZONA03,36916.794,0
361656566,98913.69535,381,293,5,ANTIOQUIA,1,MEDELLIN,MEDELLIN,CM,5001,ZONA02,DAMED,DAMEDZONA02,36165.657,10.06
205073605.5,60788.87105,382,386,5,ANTIOQUIA,674,SAN VICENTE,SAN VICENTE,CM,5674,ZONA03,DAMED,DAMEDZONA03,20507.361,0
148503938.8,62513.42499,389,366,5,ANTIOQUIA,541,PENOL,PENOL,CM,5541,ZONA03,DAMED,DAMEDZONA03,14850.394,0
764739650.8,129697.7601,393,377,5,ANTIOQUIA,649,SAN CARLOS,SAN CARLOS,CM,5649,ZONA03,DAMED,DAMEDZONA03,76473.965,0
159830696.3,49298.95246,394,346,5,ANTIOQUIA,318,GUARNE,GUARNE,CM,5318,ZONA03,DAMED,DAMEDZONA03,15983.07,0
81471035.27,39355.52128,398,347,5,ANTIOQUIA,321,GUATAPE,GUATAPE,CM,5321,ZONA03,DAMED,DAMEDZONA03,8147.104,0
255555507.1,76895.2082,399,313,5,ANTIOQUIA,93,BETULIA,BETULIA,CM,5093,ZONA06,DAMED,DAMEDZONA06,25555.551,0
113365885.8,42958.67405,400,348,5,ANTIOQUIA,347,HELICONIA,HELICONIA,CM,5347,ZONA01,DAMED,DAMEDZONA01,11336.589,0
543739108.2,122589.7114,404,1048,5,ANTIOQUIA,585,PUERTO NARE,LA MAGDALENA,CM,5585,ZONA05,DAMED,DAMEDZONA05,54373.911,0
113818004.9,51030.88302,407,358,5,ANTIOQUIA,440,MARINILLA,MARINILLA,CM,5440,ZONA01,DAMED,DAMEDZONA01,11381.8,0
130856970.3,51319.71448,408,308,5,ANTIOQUIA,59,ARMENIA,ARMENIA,CM,5059,ZONA01,DAMED,DAMEDZONA01,13085.697,0
215751676.1,68489.50076,409,372,5,ANTIOQUIA,615,RIONEGRO,RIONEGRO,CM,5615,ZONA03,DAMED,DAMEDZONA03,21575.168,0
220747874.5,67799.98468,411,344,5,ANTIOQUIA,313,GRANADA,GRANADA,CM,5313,ZONA03,DAMED,DAMEDZONA03,22074.787,0
267691450.8,71946.56689,412,371,5,ANTIOQUIA,607,RETIRO,RETIRO,CM,5607,ZONA03,DAMED,DAMEDZONA03,26769.145,0
23497905.16,21863.72391,414,350,5,ANTIOQUIA,360,ITAGUI,ITAGUI,CM,5360,ZONA05,DAMED,DAMEDZONA05,2349.791,0
46811514.67,28567.41932,415,338,5,ANTIOQUIA,266,ENVIGADO,ENVIGADO,CM,5266,ZONA04,DAMED,DAMEDZONA04,4681.151,0
88008821.44,39697.62987,417,300,5,ANTIOQUIA,36,ANGELOPOLIS,ANGELOPOLIS,CM,5036,ZONA06,DAMED,DAMEDZONA06,8800.882,0
37075915.67,26842.08895,419,300,5,ANTIOQUIA,380,LA ESTRELLA,LA ESTRELLA,CM,5380,ZONA02,DAMED,DAMEDZONA02,3707.592,0
201664437.7,66193.9005,423,331,5,ANTIOQUIA,209,CONCORDIA,CONCORDIA,CM,5209,ZONA06,DAMED,DAMEDZONA06,20166.444,0
21570922.22,19196.28869,424,374,5,ANTIOQUIA,631,SABANETA,SABANETA,CM,5631,ZONA04,DAMED,DAMEDZONA04,2157.092,0
64583209.36,36488.7291,425,390,5,ANTIOQUIA,697,EL SANTUARIO,EL SANTUARIO,CM,5697,ZONA01,DAMED,DAMEDZONA01,6458.321,0
145924881.2,51652.18321,429,397,5,ANTIOQUIA,809,TITIRIBI,TITIRIBI,CM,5809,ZONA06,DAMED,DAMEDZONA06,14592.488,0
423873744.1,108812.7159,430,324,5,ANTIOQUIA,148,EL CARMEN DE VIBORAL,EL CARMEN DE VIBORAL,CM,5148,ZONA01,DAMED,DAMEDZONA01,42387.374,0
443819867.8,95129.76136,431,382,5,ANTIOQUIA,660,SAN LUIS,SAN LUIS,CM,5660,ZONA03,DAMED,DAMEDZONA03,44381.987,0
152790205.6,53659.44229,433,319,5,ANTIOQUIA,129,CALDAS,CALDAS,CM,5129,ZONA02,DAMED,DAMEDZONA02,15279.021,0
448675689.6,98410.3944,435,375,5,ANTIOQUIA,642,SALGAR,SALGAR,CM,5642,ZONA06,DAMED,DAMEDZONA06,44867.569,0
263019032.7,87390.09232,438,329,5,ANTIOQUIA,197,COCORNA,COCORNA,CM,5197,ZONA03,DAMED,DAMEDZONA03,26301.903,0
102249809.7,43020.99521,441,297,5,ANTIOQUIA,30,AMAGA,AMAGA,CM,5030,ZONA06,DAMED,DAMEDZONA06,10224.981,0
134709367.4,56847.23108,445,354,5,ANTIOQUIA,376,LA CEJA,LA CEJA,CM,5376,ZONA03,DAMED,DAMEDZONA03,13470.937,0
201108101,67646.85506,448,355,5,ANTIOQUIA,400,LA UNION,LA UNION,CM,5400,ZONA03,DAMED,DAMEDZONA03,20110.81,0
354359933.6,87335.60211,452,369,5,ANTIOQUIA,591,PUERTO TRIUNFO,PUERTO TRIUNFO,CM,5591,ZONA05,DAMED,DAMEDZONA05,35435.993,0
144773410.3,55753.2027,455,405,5,ANTIOQUIA,861,VENECIA,VENECIA,CM,5861,ZONA06,DAMED,DAMEDZONA06,14477.341,0
207355764.7,74287.76419,459,387,5,ANTIOQUIA,679,SANTA BARBARA,SANTA BARBARA,CM,5679,ZONA06,DAMED,DAMEDZONA06,20735.576,0
80171680.58,37380.74453,465,359,5,ANTIOQUIA,467,MONTEBELLO,MONTEBELLO,CM,5467,ZONA06,DAMED,DAMEDZONA06,8017.168,0
225906371.2,65195.43707,466,339,5,ANTIOQUIA,282,FREDONIA,FREDONIA,CM,5282,ZONA06,DAMED,DAMEDZONA06,22590.637,0
356977353.3,99929.06448,468,378,5,ANTIOQUIA,652,SAN FRANCISCO,SAN FRANCISCO,CM,5652,ZONA03,DAMED,DAMEDZONA03,35697.735,0
140113940.5,49656.08929,472,396,5,ANTIOQUIA,792,TARSO,TARSO,CM,5792,ZONA06,DAMED,DAMEDZONA06,14011.394,0
410257343.9,81020.86451,474,314,5,ANTIOQUIA,101,CIUDAD BOLIVAR,CIUDAD BOLIVAR,CM,5101,ZONA06,DAMED,DAMEDZONA06,41025.734,0
507921042.8,98055.60155,476,294,5,ANTIOQUIA,2,ABEJORRAL,ABEJORRAL,CM,5002,ZONA03,DAMED,DAMEDZONA03,50792.104,0
1303276496,287356.8063,477,392,5,ANTIOQUIA,756,SONSON,SONSON,CM,5756,ZONA03,DAMED,DAMEDZONA03,130327.65,0
117035349.1,44949.74823,481,368,5,ANTIOQUIA,576,PUEBLORRICO,PUEBLORRICO,CM,5576,ZONA06,DAMED,DAMEDZONA06,11703.535,0
178098389.6,66334.91606,482,353,5,ANTIOQUIA,368,JERICO,JERICO,CM,5368,ZONA06,DAMED,DAMEDZONA06,17809.839,0
73327171.19,43945.20907,489,1067,5,ANTIOQUIA,390,LA PINTADA,LA PINTADA,CM,5390,ZONA06,DAMED,DAMEDZONA06,7332.717,0
45679591.71,30151.91523,494,349,5,ANTIOQUIA,353,HISPANIA,HISPANIA,CM,5353,ZONA06,DAMED,DAMEDZONA06,4567.959,0
252747210.1,75639.02967,497,394,5,ANTIOQUIA,789,TAMESIS,TAMESIS,CM,5789,ZONA06,DAMED,DAMEDZONA06,25274.721,0
225996151.8,79910.91635,498,312,5,ANTIOQUIA,91,BETANIA,BETANIA,CM,5091,ZONA06,DAMED,DAMEDZONA06,22599.615,0
540716118,114750.5707,507,299,5,ANTIOQUIA,34,ANDES,ANDES,CM,5034,ZONA06,DAMED,DAMEDZONA06,54071.612,0
233839176,87506.86594,508,307,5,ANTIOQUIA,55,ARGELIA,ARGELIA,CM,5055,ZONA03,DAMED,DAMEDZONA03,23383.918,0
87492980.58,48422.23909,512,403,5,ANTIOQUIA,856,VALPARAISO,VALPARAISO,CM,5856,ZONA06,DAMED,DAMEDZONA06,8749.298,0
237869492.9,67657.65747,525,352,5,ANTIOQUIA,364,JARDIN,JARDIN,CM,5364,ZONA06,DAMED,DAMEDZONA06,23786.949,0
304105725.8,84662.92868,526,362,5,ANTIOQUIA,483,NARINO,NARINO,CM,5483,ZONA03,DAMED,DAMEDZONA03,30410.573,0
78939298.28,41838.07165,544,412,5,ANTIOQUIA,145,CARAMANTA,CARAMANTA,CM,5145,ZONA06,DAMED,DAMEDZONA06,7893.93,0
1333941290,211788.5568,1122,361,5,ANTIOQUIA,480,MUTATA,MUTATA,CM,5480,ZONA02,DAMED,DAMEDZONA02,133394.129,0
5166418941,395149.1151,272,841,81,ARAUCA,1,ARAUCA,ARAUCA,CM,81001,ZONA10,DANGA,DANGAZONA10,516641.894,0
847406709.8,126385.6434,275,846,81,ARAUCA,736,SARAVENA,SARAVENA,CM,81736,ZONA10,DANGA,DANGAZONA10,84740.671,0
3061699286,292881.2491,276,842,81,ARAUCA,65,ARAUQUITA,ARAUQUITA,CM,81065,ZONA10,DANGA,DANGAZONA10,306169.929,0
1704785548,244515.1312,300,844,81,ARAUCA,300,FORTUL,FORTUL,CM,81300,ZONA10,DANGA,DANGAZONA10,170478.555,0
5748355068,368905.3983,324,843,81,ARAUCA,220,CRAVO NORTE,CRAVO NORTE,CM,81220,ZONA10,DANGA,DANGAZONA10,574835.507,0
5390576150,347427.5746,325,847,81,ARAUCA,794,TAME,TAME,CM,81794,ZONA10,DANGA,DANGAZONA10,539057.615,0
2277138151,250247.8502,329,845,81,ARAUCA,591,PUERTO RONDON,PUERTO RONDON,CM,81591,ZONA10,DANGA,DANGAZONA10,227713.815,0
27273283.58,40602.94536,4,994,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,1,SAN ANDRES,SAN ANDRES,CM,88001,ZONA08,DABAR,DABARZONA08,2727.328,0
1293062.224,5955.813895,1098,995,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,564,SANTA CATALINA,SANTA CATALINA,CM,88000,ZONA08,DABAR,DABARZONA08,129.306,0
21036175.33,25387.49125,3,995,88,ARCHIPIELAGO DE SAN ANDRES PROVIDENCIA Y SANTA CATALINA,564,PROVIDENCIA,PROVIDENCIA,CM,88564,ZONA08,DABAR,DABARZONA08,2103.618,0
122393866.4,54760.17031,13,464,8,ATLANTICO,1,BARRANQUILLA,"DISTRITO ESPECIAL, INDUSTRIAL Y PORTUARIO DE BARRANQUILLA",CM,8001,ZONA01,DABAR,DABARZONA01,12239.387,8.93
84932393.99,44145.44272,15,475,8,ATLANTICO,573,PUERTO COLOMBIA,PUERTO COLOMBIA,CM,8573,ZONA01,DABAR,DABARZONA01,8493.239,0
158209937.8,55260.44597,20,482,8,ATLANTICO,832,TUBARA,TUBARA,CM,8832,ZONA01,DABAR,DABARZONA01,15820.994,0
101846175,39809.72427,21,468,8,ATLANTICO,296,GALAPA,GALAPA,CM,8296,ZONA01,DABAR,DABARZONA01,10184.618,0
50697119.42,32463.09424,22,481,8,ATLANTICO,758,SOLEDAD,SOLEDAD,CM,8758,ZONA01,DABAR,DABARZONA01,5069.712,0
107104262.4,44385.1055,23,471,8,ATLANTICO,433,MALAMBO,MALAMBO,CM,8433,ZONA01,DABAR,DABARZONA01,10710.426,0
184295757.1,63871.04589,24,469,8,ATLANTICO,372,JUAN DE ACOSTA,JUAN DE ACOSTA,CM,8372,ZONA01,DABAR,DABARZONA01,18429.576,0
134235904.1,52031.31503,27,465,8,ATLANTICO,78,BARANOA,BARANOA,CM,8078,ZONA01,DABAR,DABARZONA01,13423.59,0
31852967.2,23797.6371,28,477,8,ATLANTICO,634,SABANAGRANDE,SABANAGRANDE,CM,8634,ZONA01,DABAR,DABARZONA01,3185.297,0
72804342.91,36022.65011,29,474,8,ATLANTICO,558,POLONUEVO,POLONUEVO,CM,8558,ZONA01,DABAR,DABARZONA01,7280.434,0
243768682.9,68138.65752,30,473,8,ATLANTICO,549,PIOJO,PIOJO,CM,8549,ZONA01,DABAR,DABARZONA01,24376.868,0
93928871.85,40001.8583,31,483,8,ATLANTICO,849,USIACURI,USIACURI,CM,8849,ZONA01,DABAR,DABARZONA01,9392.887,0
61150858.38,35010.55725,33,480,8,ATLANTICO,685,SANTO TOMAS,SANTO TOMAS,CM,8685,ZONA01,DABAR,DABARZONA01,6115.086,0
56256078.75,35011.17249,34,987,8,ATLANTICO,520,PALMAR DE VARELA,PALMAR DE VARELA,CM,8520,ZONA01,DABAR,DABARZONA01,5625.608,0
437436185.1,86957.1093,37,478,8,ATLANTICO,638,SABANALARGA,SABANALARGA,CM,8638,ZONA01,DABAR,DABARZONA01,43743.619,0
198993785.4,70846.4261,38,1026,8,ATLANTICO,560,PONEDERA,PONEDERA,CM,8560,ZONA01,DABAR,DABARZONA01,19899.379,0
303617935.5,86946.45956,39,470,8,ATLANTICO,421,LURUACO,LURUACO,CM,8421,ZONA01,DABAR,DABARZONA01,30361.794,0
366647421.2,91429.13154,47,476,8,ATLANTICO,606,REPELON,REPELON,CM,8606,ZONA01,DABAR,DABARZONA01,36664.742,0
134536893.6,51643.79618,49,467,8,ATLANTICO,141,CANDELARIA,CANDELARIA,CM,8141,ZONA01,DABAR,DABARZONA01,13453.689,0
216756492.4,67500.37055,51,472,8,ATLANTICO,436,MANATI,MANATI,CM,8436,ZONA01,DABAR,DABARZONA01,21675.649,0
96334345.35,47619.86056,55,466,8,ATLANTICO,137,CAMPO DE LA CRUZ,CAMPO DE LA CRUZ,CM,8137,ZONA01,DABAR,DABARZONA01,9633.435,0
67861869.06,35010.23318,63,479,8,ATLANTICO,675,SANTA LUCIA,SANTA LUCIA,CM,8675,ZONA01,DABAR,DABARZONA01,6786.187,0
35103204.32,27453.9001,67,484,8,ATLANTICO,770,SUAN,SUAN,CM,8770,ZONA01,DABAR,DABARZONA01,3510.32,0
91863669.65,50020.9406,32,522,13,BOLIVAR,673,SANTA CATALINA,SANTA CATALINA,CM,13673,ZONA03,DABAR,DABARZONA03,9186.367,0
790423986.8,244827.583,40,505,13,BOLIVAR,1,CARTAGENA,DISTRITO TURISTICO Y CULTURAL DE CARTAGENA DE INDIAS,CM,13001,ZONA03,DABAR,DABARZONA03,79042.399,11.4
97407099.99,45458.39083,46,1057,13,BOLIVAR,222,CLEMENCIA,CLEMENCIA,CM,13222,ZONA03,DABAR,DABARZONA03,9740.71,0
128909063.1,45346.31646,52,523,13,BOLIVAR,683,SANTA ROSA,SANTA ROSA,CM,13683,ZONA03,DABAR,DABARZONA03,12890.906,0
